accession,normalization,neighbors,0,1,cluster,protein
>CY185553,,10,-2.2585132,4.179459,47,H13
>CY185489,,10,7.846309,8.533492,238,H13
>CY185657,,10,-2.899227,5.183916,47,H13
>CY077000,,10,-11.523052,7.144332,238,H13
>CY184471,,10,-11.543787,7.162683,238,H13
>CY184488,,10,-11.523007,7.141764,238,H13
>MF461180,,10,7.127512,8.582369,238,H13
>MF461188,,10,-2.0806208,3.9954476,47,H13
>MH201562,,10,7.135377,8.571454,238,H13
>MH201570,,10,-2.0772939,3.9922545,47,H13
>MH498730,,10,-8.792763,16.972183,47,H13
>MH499037,,10,7.252889,1.5048007,238,H13
>MH498904,,10,8.934832,-12.140311,215,H16
>CY177441,,10,16.26373,-4.336448,215,H16
>MH158642,,10,9.001083,-12.203766,215,H16
>MH894208,,10,-2.0943778,4.0095315,47,H13
>LC339627,,10,8.146481,8.436719,238,H13
>AB937721,,10,15.321961,-5.1467624,215,H16
>LC339707,,10,12.097371,2.840374,215,H16
>CY195637,,10,8.179696,8.408445,238,H13
>AB284988,,10,7.665468,8.102138,238,H13
>AB285094,,10,7.6767287,8.113198,238,H13
>MK627644,,10,14.346072,-4.9635286,215,H16
>MK696134,,10,17.85573,8.420986,238,H13
>MH499011,,10,2.661799,3.1446493,47,H13
>MH499177,,10,-8.884585,17.063948,47,H13
>CY176997,,10,16.248875,-4.420694,215,H16
>MH134833,,10,8.933838,-12.138376,215,H16
>MH499208,,10,1.8261224,2.8817768,47,H13
>MH498711,,10,-8.8370075,17.016367,47,H13
>MH488120,,10,2.5093431,4.418105,47,H13
>MH499005,,10,1.1332164,2.9416518,47,H13
>MH498759,,10,2.7030456,3.0414324,47,H13
>MH499032,,10,-8.843021,17.022335,47,H13
>MH498707,,10,-8.848754,17.028162,47,H13
>MH498866,,10,2.5091605,4.4188104,47,H13
>MH499141,,10,2.6683376,3.075442,47,H13
>MH498664,,10,1.1209136,2.9502113,47,H13
>MH498977,,10,1.8249451,2.9002497,47,H13
>MH498985,,10,1.1303641,2.942219,47,H13
>MH499049,,10,2.658773,3.1338904,47,H13
>MH498694,,10,1.1325605,2.9421093,47,H13
>MH498660,,10,-8.835728,17.014963,47,H13
>MH498719,,10,2.3502293,3.0019453,47,H13
>MH499238,,10,7.2930346,1.5352552,238,H13
>MH498845,,10,2.5083323,4.420337,47,H13
>MH499112,,10,2.4847221,4.4428616,47,H13
>MH498641,,10,2.6175008,3.0990148,47,H13
>MH499194,,10,2.493883,4.4374347,47,H13
>MH498654,,10,2.505927,4.4155407,238,H13
>MH499085,,10,1.1325556,2.9421682,47,H13
>MH134652,,10,8.946894,-12.151673,215,H16
>MH596987,,10,17.74582,8.578195,238,H13
>CY240828,,10,13.924425,-4.853864,215,H16
>CY240896,,10,13.912208,-4.844921,215,H16
>CY240948,,10,13.908025,-4.8446236,215,H16
>CY241634,,10,13.88915,-4.8245354,215,H16
>MH346972,,10,2.507131,4.4220247,47,H13
>KR010435,,10,7.128756,8.58216,238,H13
>KX979488,,10,15.343774,-5.1227474,215,H16
>MF147061,,10,15.277829,-5.043702,215,H16
>MF693968,,10,15.345988,-5.1308813,215,H16
>MF147450,,10,15.271897,-5.08871,215,H16
>MH134702,,10,8.950662,-12.155259,215,H16
>MH134685,,10,8.956751,-12.159891,215,H16
>MH498978,,10,2.7056975,3.286031,47,H13
>MH499057,,10,2.699517,3.285784,47,H13
>MH498647,,10,-8.834375,17.01366,47,H13
>MH498793,,10,2.6974163,3.2969046,47,H13
>MH498930,,10,2.7174559,3.0599744,47,H13
>MH499107,,10,1.8178449,2.8947928,47,H13
>MH499041,,10,2.7228448,3.3400211,47,H13
>MH499155,,10,2.6500347,3.1752706,47,H13
>MH499132,,10,2.710448,3.3196213,47,H13
>MH499078,,10,2.3657475,3.0191872,47,H13
>MH499160,,10,2.5103154,4.419197,47,H13
>CY149340,,10,15.420859,-5.335372,215,H16
>MN210139,,10,4.840243,11.35256,238,H13
>KY131017,,10,0.22190969,14.400631,238,H13
>KY131040,,10,0.22465575,14.397779,238,H13
>KY131056,,10,0.20243844,14.420117,238,H13
>KY131072,,10,0.19502507,14.427379,238,H13
>KY131080,,10,0.22240174,14.40002,238,H13
>KY131088,,10,16.35696,-4.4694285,215,H16
>KY131112,,10,0.22347899,14.398952,238,H13
>KY131120,,10,0.22003618,14.402391,238,H13
>KY131128,,10,0.19334108,14.429136,238,H13
>KY131136,,10,0.1874915,14.43489,238,H13
>KY131144,,10,0.21694195,14.40543,238,H13
>KT338609,,10,16.458437,-4.579536,215,H16
>KY131286,,10,-2.0880136,4.003442,47,H13
>CY196009,,10,15.532544,-5.852153,215,H16
>CY196403,,10,15.453228,-5.521014,215,H16
>CY196411,,10,12.975332,-14.501357,215,H16
>CY196419,,10,13.009259,-14.534899,215,H16
>CY196427,,10,13.054875,-14.580361,215,H16
>CY196435,,10,13.055872,-14.581446,215,H16
>CY196443,,10,12.997005,-14.522587,215,H16
>CY196451,,10,12.896735,-14.422242,215,H16
>CY196459,,10,12.930921,-14.456563,215,H16
>CY195614,,10,13.016583,-14.542114,215,H16
>CY196467,,10,12.920047,-14.445582,215,H16
>CY196475,,10,13.02119,-14.546707,215,H16
>CY196483,,10,15.52204,-5.84757,215,H16
>CY196491,,10,12.921373,-14.447164,215,H16
>CY196499,,10,12.900704,-14.426336,215,H16
>CY196507,,10,12.921447,-14.447019,215,H16
>CY196515,,10,12.974906,-14.500522,215,H16
>CY196523,,10,12.894446,-14.419987,215,H16
>CY196531,,10,15.530587,-5.8504577,215,H16
>CY196539,,10,15.531318,-5.8305235,215,H16
>CY196547,,10,15.509891,-5.837836,215,H16
>CY196555,,10,15.496931,-5.8698645,215,H16
>CY196563,,10,15.505406,-5.81078,215,H16
>CY196571,,10,12.919923,-14.445562,215,H16
>CY196579,,10,15.508219,-5.818298,215,H16
>CY196587,,10,15.508408,-5.81821,215,H16
>CY196595,,10,12.98453,-14.510115,215,H16
>CY195628,,10,8.202838,8.431649,238,H13
>CY196603,,10,15.518387,-5.8452406,215,H16
>CY196611,,10,8.202913,8.403877,238,H13
>CY195671,,10,13.461028,-9.156931,215,H16
>CY195679,,10,13.460935,-9.157021,215,H16
>CY195687,,10,26.484512,-2.607696,215,H16
>CY195695,,10,26.478655,-2.6016986,215,H16
>CY195703,,10,26.47855,-2.601614,215,H16
>CY195711,,10,13.461017,-9.156932,215,H16
>CY195785,,10,13.461008,-9.156961,215,H16
>CY196748,,10,13.461302,-9.156724,215,H16
>CY196756,,10,13.461025,-9.156878,215,H16
>CY196764,,10,26.429756,-2.553102,215,H16
>CY196772,,10,26.485239,-2.608327,215,H16
>CY196780,,10,26.499273,-2.6222215,215,H16
>CY196788,,10,26.49277,-2.6157515,215,H16
>CY196796,,10,26.447628,-2.5709627,215,H16
>CY195793,,10,26.436796,-2.5601475,215,H16
>CY196804,,10,16.274685,-4.4013724,215,H16
>CY196812,,10,26.457777,-2.5811448,215,H16
>CY239288,,10,16.120365,-4.3381577,215,H16
>CY239296,,10,16.140488,-4.341271,215,H16
>CY213711,,10,16.16025,-4.350175,215,H16
>CY213719,,10,16.15405,-4.3487673,215,H16
>CY213751,,10,16.143284,-4.342617,215,H16
>CY213759,,10,16.143154,-4.345971,215,H16
>CY213767,,10,16.130873,-4.3276563,215,H16
>CY206862,,10,9.114632,-4.7904286,215,H16
>CY206870,,10,19.035908,1.2865696,215,H16
>CY206878,,10,9.072486,-4.740792,215,H16
>CY206677,,10,9.111436,-4.7838726,215,H16
>CY206886,,10,19.005184,1.3012216,215,H16
>CY206894,,10,19.057482,1.2685145,215,H16
>CY206902,,10,19.039013,1.2764152,215,H16
>CY206910,,10,19.032251,1.2847205,215,H16
>CY206918,,10,9.152542,-4.8258286,215,H16
>CY206926,,10,9.053299,-4.713874,215,H16
>CY239304,,10,9.115065,-4.693674,215,H16
>CY206934,,10,19.001589,1.3176428,215,H16
>CY206942,,10,19.035585,1.2866356,215,H16
>CY206950,,10,9.067413,-4.750409,215,H16
>CY206958,,10,9.056278,-4.7083745,215,H16
>CY206966,,10,9.073613,-4.7419357,215,H16
>CY206974,,10,9.05458,-4.71829,215,H16
>CY206982,,10,9.046445,-4.703997,215,H16
>CY206990,,10,19.020756,1.2991415,215,H16
>CY206998,,10,19.031355,1.2959273,215,H16
>CY207006,,10,9.084372,-4.7483916,215,H16
>CY207014,,10,9.076915,-4.741582,215,H16
>CY239312,,10,9.069378,-4.7273054,215,H16
>CY213636,,10,7.3299637,1.593508,238,H13
>CY213535,,10,7.304161,1.5688676,238,H13
>CY213655,,10,16.237648,-4.2978773,215,H16
>CY213663,,10,7.3085184,1.5714929,238,H13
>CY213671,,10,16.237494,-4.2815824,215,H16
>CY213679,,10,16.25736,-4.2765737,215,H16
>CY213695,,10,-2.0616293,3.9764848,47,H13
>CY213703,,10,-2.107609,4.023044,47,H13
>CY239376,,10,19.428003,-6.1342955,215,H16
>CY239320,,10,19.438534,-6.1291723,215,H16
>CY239328,,10,19.439589,-6.1283264,215,H16
>CY239336,,10,19.43011,-6.1353054,215,H16
>CY239344,,10,19.432642,-6.132929,215,H16
>CY239352,,10,19.441936,-6.1237035,215,H16
>CY239360,,10,19.41976,-6.146202,215,H16
>CY239368,,10,19.439716,-6.1281853,215,H16
>CY239384,,10,19.430838,-6.1351013,215,H16
>CY239392,,10,19.437973,-6.129542,215,H16
>MN210163,,10,4.8702183,11.321928,238,H13
>MN210171,,10,4.875593,11.31654,238,H13
>MN210179,,10,4.868353,11.323694,238,H13
>MN210187,,10,13.863553,-4.79918,215,H16
>MN210195,,10,4.8288684,11.364098,238,H13
>MN210203,,10,4.8315687,11.361416,238,H13
>MN210211,,10,4.828882,11.364018,238,H13
>MN210220,,10,4.8405027,11.352317,238,H13
>MN210228,,10,4.8291283,11.36377,238,H13
>MN210236,,10,4.810786,11.382135,238,H13
>MN210244,,10,13.849837,-4.7790155,215,H16
>MN210252,,10,4.825118,11.367855,238,H13
>CY130493,,10,12.885925,0.95765513,215,H16
>CY130501,,10,12.901798,0.9402505,215,H16
>CY130509,,10,12.887188,0.95583916,215,H16
>CY130517,,10,12.843611,1.0009071,215,H16
>CY130340,,10,8.175603,8.403137,238,H13
>MF146805,,10,12.038164,2.8913512,215,H16
>CY130086,,10,8.682554,16.099066,238,H13
>AB292664,,10,8.682568,16.099026,238,H13
>CY014694,,10,8.682575,16.09905,238,H13
>D90308,,10,8.682554,16.099035,238,H13
>CY195655,,10,14.227365,-4.9741335,215,H16
>CY195663,,10,17.83766,8.44969,238,H13
>CY195833,,10,14.3373995,-4.9507594,215,H16
>CY195841,,10,14.331125,-4.9518385,215,H16
>KF612959,,10,8.682552,16.09901,238,H13
>MH501022,,10,14.0257435,-4.9322376,215,H16
>MH501038,,10,13.999638,-4.9023304,215,H16
>MH501054,,10,-2.2443624,4.1610427,47,H13
>CY130485,,10,12.896868,0.94756365,215,H16
>CY005933,,10,12.745257,1.1137975,215,H16
>MK637080,,10,17.963568,8.127204,238,H13
>CY136606,,10,12.750009,1.124725,215,H16
>CY136729,,10,12.736465,1.1235851,215,H16
>JF775470,,10,-6.900463,9.249104,47,H13
>CY136590,,10,12.723745,1.1360322,215,H16
>CY144178,,10,12.762661,1.0937357,215,H16
>MH134728,,10,8.94526,-12.150641,215,H16
>MH134637,,10,8.954218,-12.159053,215,H16
>MH134913,,10,8.951514,-12.15427,215,H16
>MH134615,,10,8.955297,-12.159584,215,H16
>MH498851,,10,1.8156602,2.8920069,47,H13
>MH499142,,10,7.275572,1.5139427,238,H13
>MH499186,,10,7.2644396,1.5189635,238,H13
>MH498919,,10,7.2678185,1.5191176,238,H13
>MH499244,,10,7.2641945,1.5172458,238,H13
>MH498862,,10,7.2590585,1.5059636,238,H13
>MH498888,,10,7.260812,1.5125822,238,H13
>MH498698,,10,7.261295,1.5255259,238,H13
>MH579147,,10,17.758871,8.565872,238,H13
>MT407153,,10,15.304556,-5.0750403,215,H16
>CY136614,,10,12.713107,1.1500821,215,H16
>CY136630,,10,12.719577,1.1413184,215,H16
>CY127445,,10,12.729821,1.1277012,215,H16
>MK637221,,10,17.987097,8.11201,238,H13
>MK637291,,10,17.954235,8.137023,238,H13
>MK637376,,10,17.949383,8.149653,238,H13
>MK637356,,10,17.964708,8.126402,238,H13
>MK637038,,10,17.966677,8.116673,238,H13
>MK637365,,10,17.972017,8.121543,238,H13
>MK637396,,10,17.959255,8.135379,238,H13
>MK637116,,10,17.938454,8.165185,238,H13
>MK345840,,10,17.220118,5.7617965,238,H13
>MK345902,,10,13.9341345,-4.8599877,215,H16
>MK345859,,10,13.942887,-4.8646684,215,H16
>MH501070,,10,14.117526,-4.9497724,215,H16
>MH068359,,10,17.217773,5.762796,238,H13
>MH068367,,10,17.216291,5.7598996,238,H13
>MF694110,,10,15.321254,-5.095996,215,H16
>CY128958,,10,17.79909,8.532628,238,H13
>KT338601,,10,16.44675,-4.567541,215,H16
>KJ907711,,10,8.208733,8.402968,238,H13
>JX030406,,10,-11.508714,7.1284094,238,H13
>CY125606,,10,12.260968,2.6666236,215,H16
>MF147925,,10,-11.250434,-5.3018265,51,H13
>MN210308,,10,13.835569,-4.769313,215,H16
>GQ907310,,10,7.859898,8.396322,238,H13
>GQ907318,,10,7.84751,8.402953,238,H13
>KT338585,,10,16.43499,-4.556552,215,H16
>MN783529,,10,17.216328,5.759439,238,H13
>MK627734,,10,17.8163,8.503046,238,H13
>CY195647,,10,17.867136,8.389827,238,H13
>CY195801,,10,-2.2412064,4.158211,47,H13
>CY195809,,10,-2.2912312,4.184092,47,H13
>MH764096,,10,-10.592856,-0.6938698,47,H13
>MH764104,,10,-10.592869,-0.6938694,47,H13
>MH764112,,10,-10.592913,-0.6937111,47,H13
>MH764120,,10,-4.096299,20.758186,47,H13
>MH764128,,10,-4.0962696,20.758163,47,H13
>MH764136,,10,-4.096263,20.758156,47,H13
>MH764144,,10,-4.0963135,20.758183,47,H13
>MH764152,,10,-10.59304,-0.6935115,47,H13
>MH764160,,10,17.215437,5.7574515,238,H13
>MH764168,,10,17.197039,5.739191,238,H13
>MH764176,,10,-4.096327,20.758192,47,H13
>MH764184,,10,-10.592882,-0.69379604,47,H13
>MH764192,,10,-10.5928955,-0.6937744,47,H13
>MH764229,,10,17.213465,5.7556086,238,H13
>MH764245,,10,17.21326,5.755404,238,H13
>MH764253,,10,17.212887,5.755068,238,H13
>MH579205,,10,-11.593233,6.6131635,238,H13
>MK637241,,10,14.036044,-4.9279265,215,H16
>CY145939,,10,17.807934,8.511474,238,H13
>MH501657,,10,17.860598,8.417638,238,H13
>MH502494,,10,14.339846,-4.951977,215,H16
>MH502664,,10,17.924751,8.198636,238,H13
>MH733644,,10,14.333717,-4.951917,215,H16
>KF772956,,10,-11.580978,6.612334,238,H13
>MH579323,,10,17.809772,8.510156,238,H13
>MH578653,,10,-11.577132,6.6317596,238,H13
>MH499147,,10,7.2708015,1.5204041,238,H13
>CY005931,,10,-11.594142,6.6134872,238,H13
>EU030976,,10,12.265957,2.6614997,215,H16
>CY130110,,10,12.26445,2.6627848,215,H16
>CY045383,,10,12.266188,2.6614103,215,H16
>CY043888,,10,-11.591181,6.6171126,238,H13
>CY043896,,10,-11.591575,6.6160693,238,H13
>KJ372720,,10,17.77552,8.543513,238,H13
>MH499218,,10,-8.844061,17.023443,47,H13
>MH498668,,10,2.6833675,3.060458,47,H13
>MH498656,,10,1.8040335,2.8826637,47,H13
>MH499009,,10,-8.819388,16.99881,47,H13
>MH499072,,10,-8.829104,17.008484,47,H13
>MH498671,,10,1.1325696,2.942175,47,H13
>MF146200,,10,-11.516155,7.145031,238,H13
>MF147792,,10,-2.1861155,4.102513,47,H13
>CY185497,,10,7.1371827,8.583617,238,H13
>CY185371,,10,7.7934313,8.822504,238,H13
>CY185625,,10,-2.1987555,4.1154604,47,H13
>CY185601,,10,7.817218,8.791636,238,H13
>CY185633,,10,-2.197453,4.113889,47,H13
>CY185609,,10,7.1350703,8.586501,238,H13
>CY185673,,10,7.813,8.7502985,238,H13
>CY185665,,10,7.8148785,8.7603655,238,H13
>MH499091,,50,-2.9241562,-7.1433597,47,H13
>GQ907294,,50,-4.3510365,16.234406,215,H16
>GQ907302,,50,16.557236,-1.7143921,238,H13
>MH498778,,50,6.175174,1.3021448,238,H13
>MH499127,,50,-2.7904665,-7.073829,47,H13
>MH498752,,50,-2.9138427,-7.1743226,47,H13
>MH499144,,50,-3.1500678,-8.274894,47,H13
>MH499019,,50,-2.894953,-7.1546364,47,H13
>MH498871,,50,-2.5762553,-7.1669893,47,H13
>MH499102,,50,-2.1761012,-7.184877,47,H13
>MH499225,,50,-2.1489542,-7.174806,47,H13
>MF682848,,50,7.0886335,15.545961,238,H13
>CY138145,,50,-4.334592,17.345694,215,H16
>MF146968,,50,16.36275,-1.8684095,238,H13
>MF682898,,50,-1.9091128,34.75029,88,H16
>KX979507,,50,8.433442,-11.48623,47,H13
>KX977814,,50,16.471302,-1.5864648,238,H13
>KX978434,,50,-0.6734871,34.126637,88,H16
>MF146992,,50,9.364625,-25.307749,58,H13
>KX979327,,50,7.388242,15.86983,238,H13
>MF682741,,50,-1.408295,34.495125,88,H16
>MF682695,,50,10.784388,8.805438,47,H13
>KX978155,,50,16.47673,-1.6047597,238,H13
>MF147689,,50,13.981566,-7.0314746,51,H13
>KX977721,,50,10.667641,9.106168,47,H13
>KX979051,,50,17.83781,6.168927,47,H13
>MF694241,,50,12.58604,9.345274,47,H13
>MF147121,,50,-1.3990456,34.47782,88,H16
>KX978985,,50,10.898455,8.168693,51,H13
>KX978252,,50,-1.4620764,34.49741,88,H16
>MF145970,,50,11.101142,8.567343,51,H13
>KX977943,,50,10.85842,8.200546,51,H13
>MF147266,,50,11.100707,8.389522,51,H13
>KX979504,,50,11.078184,8.3455105,51,H13
>KX979468,,50,11.121169,8.231365,51,H13
>KX978718,,50,10.962773,8.261784,51,H13
>MF146166,,50,12.147801,8.635828,51,H13
>KX978793,,50,12.110323,8.687966,51,H13
>MF147313,,50,14.859857,-3.9358,47,H13
>KX979019,,50,8.47313,-11.446285,47,H13
>KX977650,,50,-4.307511,17.367336,215,H16
>MF147513,,50,-0.764458,34.205204,88,H16
>MF148049,,50,13.989104,-7.004062,51,H13
>KX977664,,50,17.802225,6.1243396,47,H13
>MF694057,,50,12.569382,9.326961,47,H13
>KX978037,,50,12.160984,8.6859,51,H13
>MF145899,,50,12.151342,8.712437,51,H13
>KX978433,,50,12.065513,8.585265,51,H13
>KX979591,,50,12.112918,8.680309,51,H13
>KX978183,,50,12.81669,7.671684,51,H13
>KX978539,,50,15.875956,13.221467,55,H13
>MF147977,,50,9.187188,-25.310017,58,H13
>MF147208,,50,9.406919,-25.502474,58,H13
>MF146078,,50,14.784728,-4.0110846,47,H13
>MF147927,,50,-4.321712,16.215202,215,H16
>KX978913,,50,7.5411263,15.906687,238,H13
>MF147771,,50,9.233467,-25.466127,58,H13
>KX978308,,50,9.32029,-25.396206,58,H13
>MF146479,,50,9.371217,-25.299799,58,H13
>MF146534,,50,9.339999,-25.443722,58,H13
>MF147740,,50,9.265828,-25.398355,58,H13
>MF146435,,50,9.449142,-25.406118,58,H13
>KX979088,,50,9.216347,-25.354631,58,H13
>MF147719,,50,9.466476,-25.572609,58,H13
>MF147553,,50,9.229727,-25.33196,58,H13
>MF146833,,50,9.30569,-25.406895,58,H13
>MF148122,,50,14.8810215,-3.929595,47,H13
>MF145916,,50,8.486022,-11.433505,47,H13
>KX979541,,50,7.4661484,15.755941,238,H13
>KX978398,,50,-0.8011508,34.227055,88,H16
>MF146523,,50,9.247903,-25.360308,58,H13
>MF147007,,50,13.9269495,-7.0664268,51,H13
>MF145735,,50,9.36386,-25.299198,58,H13
>MF147558,,50,10.899035,8.179063,51,H13
>KX977630,,50,10.824751,8.217012,51,H13
>MF146431,,50,9.326868,-25.385025,58,H13
>MF146500,,50,10.8289385,8.218447,51,H13
>MF147405,,50,9.124042,-25.527103,58,H13
>MF146583,,50,10.773056,8.077743,51,H13
>MF145859,,50,14.825474,-3.9769886,47,H13
>KX978997,,50,-4.331901,16.171783,215,H16
>KX977766,,50,-4.310883,16.248564,215,H16
>MF147101,,50,9.248866,-25.421755,58,H13
>MF147981,,50,17.880732,6.252334,47,H13
>MF146410,,50,-4.2727556,16.141361,215,H16
>MF147814,,50,9.2081585,-25.376541,58,H13
>KX978686,,50,17.847176,6.2183127,47,H13
>KX978083,,50,-1.4429088,34.509018,88,H16
>MF575214,,50,-0.69855726,34.14476,88,H16
>MF145897,,50,9.382356,-25.474318,58,H13
>MF146531,,50,17.827627,6.215429,47,H13
>MF146229,,50,14.860831,-3.9439442,47,H13
>KX978076,,50,7.322404,15.895058,238,H13
>MF147189,,50,9.204096,-25.304192,58,H13
>KX979090,,50,17.893536,6.2516932,47,H13
>KX978980,,50,7.4477186,15.903534,238,H13
>MF147647,,50,13.985881,-7.0090017,51,H13
>MF146608,,50,-4.486539,17.444258,215,H16
>MF146148,,50,-4.317374,16.17056,215,H16
>MF148130,,50,9.273795,-25.52272,58,H13
>KX979063,,50,7.3943925,15.809243,238,H13
>MF147797,,50,8.5077915,-11.41171,47,H13
>MF146087,,50,16.482773,-1.6342314,238,H13
>KX977772,,50,10.918958,8.192401,51,H13
>MF694026,,50,12.588953,9.346218,47,H13
>MF682696,,50,8.443668,-11.475868,47,H13
>MF146063,,50,9.162098,-25.463242,58,H13
>MF959992,,50,-1.3862898,34.489063,88,H16
>MF147878,,50,9.2105055,-25.377691,58,H13
>KX978709,,50,-4.3856897,16.196594,215,H16
>MF575026,,50,-0.6845946,34.1339,88,H16
>MF145799,,50,14.016722,-6.973548,51,H13
>MF146268,,50,-4.2845025,16.166664,215,H16
>KX977887,,50,9.184723,-25.378304,58,H13
>KX978812,,50,10.680592,9.105808,47,H13
>MF147255,,50,15.328089,-3.672636,47,H13
>MF103719,,50,-1.419291,34.490707,88,H16
>MF147679,,50,9.272274,-25.412214,58,H13
>MF147919,,50,10.634362,9.152781,47,H13
>MF147715,,50,-1.3813874,34.470703,88,H16
>KX977702,,50,9.298894,-25.419378,58,H13
>KX978026,,50,10.646026,9.138849,47,H13
>MF147314,,50,-3.0844786,34.708546,88,H16
>MF146397,,50,-4.33627,16.19072,215,H16
>MF147342,,50,13.974957,-7.020331,51,H13
>KX978072,,50,17.842297,6.1615105,47,H13
>MF146654,,50,-3.1640637,34.71048,88,H16
>KX978876,,50,7.5041437,15.877104,238,H13
>MF146675,,50,-0.70777583,34.163177,88,H16
>MF146953,,50,13.98644,-7.007935,51,H13
>MF146238,,50,-3.1268344,34.674343,88,H16
>KX977785,,50,-1.4052866,34.479317,88,H16
>MF146920,,50,-0.6823238,34.103176,88,H16
>MF147705,,50,10.909282,8.1627445,51,H13
>KX979165,,50,17.881416,6.2534943,47,H13
>MF146193,,50,-3.1394072,34.658665,88,H16
>KX979544,,50,7.4058466,15.896832,238,H13
>KX979432,,50,-0.6906686,34.11011,88,H16
>MF146506,,50,9.250159,-25.43726,58,H13
>KX978504,,50,17.833471,6.2375484,47,H13
>MF682763,,50,-1.9786669,34.682213,88,H16
>MF146414,,50,8.4861,-11.433414,47,H13
>KX978612,,50,-4.2674794,17.382372,215,H16
>MF146473,,50,13.987324,-7.006794,51,H13
>KX977620,,50,17.831142,6.1537237,47,H13
>MF694124,,50,-1.3697532,34.39073,88,H16
>MF146174,,50,14.806522,-3.9950085,47,H13
>MF145738,,50,-0.72079504,34.168938,88,H16
>MF146800,,50,9.248968,-25.36831,58,H13
>MF682757,,50,15.325209,-3.6656182,47,H13
>KX979380,,50,7.290242,15.808758,238,H13
>MF147961,,50,-0.71291864,34.16297,88,H16
>MF147302,,50,10.858351,8.147304,51,H13
>MF575089,,50,17.860807,6.2213926,47,H13
>MF682685,,50,-3.1220825,34.76698,88,H16
>MF682661,,50,14.81851,-3.986241,47,H13
>KX979111,,50,-4.253677,17.361933,215,H16
>MF146858,,50,10.841282,8.145603,51,H13
>KX978441,,50,17.812447,6.207931,47,H13
>MF148040,,50,-3.0761886,34.674355,88,H16
>KX978020,,50,8.448755,-11.47058,47,H13
>MF146352,,50,-0.71894455,34.166637,88,H16
>KX979200,,50,9.28331,-25.469456,58,H13
>MF575196,,50,17.85809,6.2026925,47,H13
>MF682843,,50,15.368156,-3.621641,47,H13
>MF682838,,50,-3.2016006,34.64015,88,H16
>MF682844,,50,7.3905287,15.799366,238,H13
>MF147682,,50,-0.7216601,34.16952,88,H16
>MF146167,,50,10.895318,8.188242,51,H13
>MF575309,,50,17.809238,6.202944,47,H13
>KX979094,,50,-1.3789835,34.466595,88,H16
>MF147197,,50,10.871048,8.173865,51,H13
>KX978735,,50,17.834621,6.216458,47,H13
>MF147982,,50,-3.0778337,34.68846,88,H16
>MF147594,,50,8.476046,-11.443476,47,H13
>MF147122,,50,9.264195,-25.422169,58,H13
>MF575190,,50,-1.378556,34.457912,88,H16
>MF146360,,50,14.816314,-3.9891088,47,H13
>KX978043,,50,8.429488,-11.490044,47,H13
>MF146714,,50,-4.3525915,16.218143,215,H16
>MF147911,,50,9.2713585,-25.402067,58,H13
>MF148148,,50,10.644036,9.146161,47,H13
>MF148103,,50,8.465696,-11.453861,47,H13
>MF147940,,50,9.240362,-25.437176,58,H13
>MF148072,,50,14.851944,-3.952334,47,H13
>MF147735,,50,16.489159,-1.5881791,238,H13
>MF146672,,50,11.475939,11.174252,51,H13
>KX978929,,50,7.3348775,15.857092,238,H13
>MF146970,,50,14.839703,-3.974593,47,H13
>MF959989,,50,8.536592,-11.3829155,47,H13
>KX977869,,50,16.515621,-1.6482596,238,H13
>MF146383,,50,13.980466,-7.0182114,51,H13
>MF693939,,50,-1.8890524,34.73385,88,H16
>MF146828,,50,-3.090633,34.697285,88,H16
>MF147673,,50,11.490852,11.187462,51,H13
>MF146643,,50,-3.0923982,34.678364,88,H16
>MF145921,,50,11.480774,11.167746,51,H13
>MF145764,,50,-3.0868323,34.705368,88,H16
>KX978470,,50,11.490201,11.174281,51,H13
>MF147698,,50,11.506096,11.191874,51,H13
>MF146202,,50,15.364843,-3.6337025,47,H13
>MF146594,,50,11.497489,11.194091,51,H13
>MF146076,,50,-3.1085386,34.67131,88,H16
>MF146496,,50,11.483428,11.160335,51,H13
>MF146816,,50,-3.0888782,34.71169,88,H16
>MF145843,,50,11.51123,11.145546,51,H13
>MF146537,,50,-3.1636727,34.734474,88,H16
>KX978071,,50,11.441153,11.137075,51,H13
>MF147537,,50,11.472992,11.167103,51,H13
>MF146211,,50,11.464406,11.158151,51,H13
>MF682767,,50,-1.9034568,34.74958,88,H16
>MF145989,,50,14.808891,-3.9689648,47,H13
>MF146421,,50,8.484683,-11.434841,47,H13
>MF145955,,50,16.51071,-1.6757041,238,H13
>MF146395,,50,9.251297,-25.434612,58,H13
>KX978369,,50,17.826729,6.235254,47,H13
>MF693921,,50,-1.3928041,34.41445,88,H16
